2896,Bitcoin,BTC,02/04/2021 23:59,60267.18765,58869.27997,59098.87907,59384.31336,58727860620.0,1108810000000.0,2,4,2021
2897,Bitcoin,BTC,03/04/2021 23:59,60110.26846,57603.88917,59397.40846,57603.88917,59641344484.0,1075620000000.0,3,4,2021
2898,Bitcoin,BTC,04/04/2021 23:59,58913.74779,57168.67578,57604.83862,58758.55629,50749662970.0,1097230000000.0,4,4,2021
2899,Bitcoin,BTC,05/04/2021 23:59,59891.29691,57694.82602,58760.87326,59057.87897,60706272115.0,1102880000000.0,5,4,2021
2900,Bitcoin,BTC,06/04/2021 23:59,59479.57855,57646.80889,59171.93202,58192.35868,66058027988.0,1086770000000.0,6,4,2021
2901,Bitcoin,BTC,07/04/2021 23:59,58731.1429,55604.02359,58186.50853,56048.93781,75645303584.0,1046790000000.0,7,4,2021
2902,Bitcoin,BTC,08/04/2021 23:59,58338.73823,55879.0842,56099.91311,58323.95358,53053855641.0,1089330000000.0,8,4,2021
2903,Bitcoin,BTC,09/04/2021 23:59,58937.04652,57807.86384,58326.56362,58245.003,46655208546.0,1087910000000.0,9,4,2021
2904,Bitcoin,BTC,10/04/2021 23:59,61276.66537,58038.70628,58253.77681,59793.23541,58238470525.0,1116890000000.0,10,4,2021
2905,Bitcoin,BTC,11/04/2021 23:59,60790.55532,59289.79563,59846.23079,60204.96491,46280252580.0,1124640000000.0,11,4,2021
2906,Bitcoin,BTC,12/04/2021 23:59,61253.03692,59589.87376,60175.94476,59893.45189,51828688519.0,1118870000000.0,12,4,2021
2907,Bitcoin,BTC,13/04/2021 23:59,63742.28334,59869.95629,59890.01779,63503.45793,69983454362.0,1186360000000.0,13,4,2021
2908,Bitcoin,BTC,14/04/2021 23:59,64863.09891,61554.79669,63523.75487,63109.69593,77451779687.0,1179060000000.0,14,4,2021
2909,Bitcoin,BTC,15/04/2021 23:59,63821.67219,62208.96437,63075.19622,63314.01085,60954381579.0,1182950000000.0,15,4,2021
2910,Bitcoin,BTC,16/04/2021 23:59,63594.72091,60222.53208,63258.50517,61572.7896,84293007468.0,1150460000000.0,16,4,2021
2911,Bitcoin,BTC,17/04/2021 23:59,62572.17605,60361.35218,61529.921,60683.82123,66138759198.0,1133880000000.0,17,4,2021
2912,Bitcoin,BTC,18/04/2021 23:59,61057.45651,52829.53593,60701.88609,56216.185,97468872758.0,1050450000000.0,18,4,2021
2913,Bitcoin,BTC,19/04/2021 23:59,57520.05478,54368.59366,56191.58411,55724.2671,65344865159.0,1041290000000.0,19,4,2021
2914,Bitcoin,BTC,20/04/2021 23:59,57062.15025,53448.04838,55681.79251,56473.03228,67849323955.0,1055320000000.0,20,4,2021
2915,Bitcoin,BTC,21/04/2021 23:59,56757.97159,53695.47033,56471.12772,53906.08805,54926612466.0,1007390000000.0,21,4,2021
2916,Bitcoin,BTC,22/04/2021 23:59,55410.22866,50583.81406,53857.10689,51762.27205,74798630778.0,967372000000.0,22,4,2021
2917,Bitcoin,BTC,23/04/2021 23:59,52120.79165,47714.66215,51739.80693,51093.65071,86668667320.0,954919000000.0,23,4,2021
2918,Bitcoin,BTC,24/04/2021 23:59,51167.56336,48805.2847,51143.22627,50050.86822,49014494781.0,935472000000.0,24,4,2021
2919,Bitcoin,BTC,25/04/2021 23:59,50506.0191,47159.48584,50052.83165,49004.25326,46117114240.0,915956000000.0,25,4,2021
2920,Bitcoin,BTC,26/04/2021 23:59,54288.00216,48852.79684,49077.79236,54021.75479,58284039825.0,1009780000000.0,26,4,2021
2921,Bitcoin,BTC,27/04/2021 23:59,55416.96406,53319.18665,54030.30372,55033.11801,49448222757.0,1028730000000.0,27,4,2021
2922,Bitcoin,BTC,28/04/2021 23:59,56227.20565,53887.91782,55036.63742,54824.7049,48000572955.0,1024890000000.0,28,4,2021
2923,Bitcoin,BTC,29/04/2021 23:59,55115.84415,52418.02845,54858.09149,53555.10849,46088929780.0,1001190000000.0,29,4,2021
2924,Bitcoin,BTC,30/04/2021 23:59,57900.71999,53129.60088,53568.66358,57750.17735,52395931985.0,1079670000000.0,30,4,2021
2925,Bitcoin,BTC,01/05/2021 23:59,58448.33881,57052.27418,57714.66486,57828.05063,42836427360.0,1081170000000.0,1,5,2021
2926,Bitcoin,BTC,02/05/2021 23:59,57902.59217,56141.90652,57825.86282,56631.07741,38177405335.0,1058860000000.0,2,5,2021
2927,Bitcoin,BTC,03/05/2021 23:59,58973.30843,56590.86914,56620.27262,57200.29122,51713139031.0,1069560000000.0,3,5,2021
